11,1
32,2
23,1
20,1
25,2
29,1
23,2
2,2
24,2
2,1
10,1
9,1
4,1
9,2
10,2
9,1
13,2
24,2
8,2
18,1
17,1
30,2
26,1
35,1
15,1
24,1
24,2
7,1
24,2
12,2
10,2
9,1
28,1
14,1
8,2
5,1
10,1
1,1
13,1
10,2
39,2
36,2
15,2
27,2
18,2
29,1
1,1
19,2
8,2
25,1
1,1
17,2
17,1
5,1
19,2
5,2
39,1
14,2
10,2
35,1
30,2
28,1
16,1
20,1
2,2
18,2
16,2
2,2
40,1
26,2
3,2
9,1
18,1
6,1
25,2
40,2
21,1
27,1
7,2
31,1
35,1
31,1
29,2
20,1
27,2
4,1
26,1
10,2
11,1
15,1
7,2
30,1
27,1
1,1
32,2
28,2
8,1
32,2
22,2
36,2
3,1
37,1
36,2
3,2
3,1
11,1
28,1
16,2
23,2
12,2
25,1
6,2
6,2
6,2
28,2
15,1
13,1
2,2
4,1
33,2
38,2
8,1
33,2
4,2
4,2
12,2
26,2
24,1
14,2
2,2
5,2
27,2
34,1
15,2
16,2
31,2
1,2
27,2
6,1
19,1
9,1
31,2
17,1
33,2
1,2
28,1
17,2
19,2
2,1
32,1
28,1
34,1
16,1
39,2
18,2
10,2
33,1
34,1
20,2
20,1
32,1
18,1
7,1
3,1
40,1
1,1
25,1
8,2
4,2
9,1
11,1
27,2
17,2
13,1
7,2
2,2
15,2
26,2
34,2
15,1
31,1
25,2
10,2
23,1
8,1
12,2
18,1
2,1
11,2
14,2
16,1
32,2
11,1
9,2
27,2
7,1
9,1
17,2
9,2
28,1
19,2
31,2
11,2
26,1
24,2
9,2
28,1
12,2
8,2
5,1
10,1
21,2
19,1
18,1
31,1
32,1
10,1
6,2
1,2
12,1
7,1
16,2
22,1
10,2
23,1
32,2
20,2
31,2
20,1
3,1
25,2
10,1
2,1
1,2
27,2
1,1
1,1
32,1
17,1
4,2
24,2
26,1
13,1
2,1
12,1
28,1
39,2
18,2
13,1
15,2
2,2
17,1
40,1
14,2
16,1
14,2
18,2
25,1
15,1
26,2
17,1
23,2
8,2
2,2
16,2
18,2
17,2
13,2
21,2
11,2
17,1
1,2
35,2
14,1
18,1
22,1
18,2
31,1
24,1
3,2
3,1
23,1
5,1
2,1
36,1
12,1
5,2
11,2
9,1
24,2
6,2
32,2
12,1
10,2
19,2
23,1
11,2
7,2
27,2
27,1
20,1
39,1
8,1
25,2
24,2
6,1
28,1
23,2
4,2
4,1
40,2
26,1
24,1
28,2
12,1
13,2
8,1
14,1
13,2
7,1
14,1
8,2
7,1
3,1
15,1
4,2
8,2
16,2
18,2
4,2
21,2
5,2
5,2
6,1
22,1
6,1
3,2
1,1
2,2
15,1
16,2
3,2
7,2
4,1
4,1
8,1
8,2
1,2
5,2
11,2
13,2
15,1
6,1
19,2
13,1
9,2
1,1
14,1
12,1
23,2
20,1
14,2
10,1
5,1
15,2
2,2
24,1
16,1
6,2
16,2
2,1
9,1
11,1
10,2
12,2
23,1
19,1
24,2
20,2
1,2
5,1
1,1
2,1
6,2
2,2
5,2
6,1
1,1
5,1
5,2
29,2
31,2
29,1
35,2
9,2
13,2
27,2
6,1
30,1
31,2
30,2
39,1
36,1
14,1
15,2
28,1
5,2
39,2
29,2
40,1
27,1
29,1
30,1
35,2
11,1
28,2
30,2
15,1
12,2
6,1
31,1
15,2
10,1
36,1
40,2
32,1
25,1
31,1
1,2
23,2
32,2
26,2
27,2
32,1
16,1
16,2
35,1
24,1
13,1
28,1
32,2
2,1
36,2
25,1
16,1
14,2
31,2
26,2
5,1
32,1
6,2
35,1
36,2
27,2
19,1
6,2
11,1
23,1
28,1
19,2
20,2
11,2
12,2
2,2
12,1
24,2
15,1
20,1
27,1
16,2
28,2
1,2
39,1
27,1
39,2
2,1
25,2
28,2
11,2
40,1
1,1
40,2
12,1
26,1
2,2
9,1
10,2
25,2
26,1
31,1
32,2
17,1
21,2
9,2
9,1
19,1
21,1
23,1
22,1
