54,64,236,246
9,27,20,38
10,24,97,111
20,54,19,53
18,36,169,187
9,27,129,147
17,29,88,100
20,54,212,246
9,19,20,30
35,47,10,22
17,29,185,197
9,21,156,168
20,54,39,73
40,64,10,34
30,54,222,246
20,34,126,140
18,36,69,87
17,29,107,119
37,55,40,58
36,46,39,49
30,44,203,217
20,54,10,44
10,34,135,159
36,46,197,207
17,29,117,129
18,28,79,89
10,24,136,150
26,38,234,246
30,64,203,237
10,24,58,72
20,34,29,43
20,44,184,208
35,47,20,32
9,21,146,158
52,64,215,227
10,34,135,159
18,36,89,107
40,64,39,63
20,54,48,82
20,34,155,169
52,64,39,51
10,44,10,44
18,36,89,107
18,36,159,177
9,27,109,127
8,56,20,68
10,24,116,130
10,34,126,150
35,47,195,207
28,46,208,226
9,21,98,110
40,54,29,43
10,44,222,256
43,55,49,61
26,38,215,227
36,46,197,207
10,24,145,159
9,21,98,110
52,64,234,246
9,27,10,28
28,46,238,256
50,64,223,237
9,27,119,137
18,36,10,28
18,28,148,158
10,34,29,53
45,55,20,30
17,29,117,129
10,34,87,111
9,27,188,206
10,34,19,43
10,44,48,82
10,44,183,217
36,46,187,197
18,36,159,177
30,64,19,53
50,64,29,43
10,24,126,140
27,37,59,69
46,64,228,246
20,54,193,227
26,38,224,236
26,38,39,51
10,24,19,33
9,21,146,158
29,55,230,256
9,21,166,178
18,36,228,246
18,28,108,118
18,28,39,49
19,45,10,36
9,19,69,79
9,21,127,139
30,54,184,208
27,37,79,89
36,46,59,69
17,29,205,217
40,64,29,53
18,28,128,138
20,44,174,198
9,27,149,167
10,24,19,33
30,64,203,237
18,36,228,246
28,46,50,68
10,24,10,24
18,28,128,138
17,29,166,178
20,44,48,72
19,45,20,46
17,29,88,100
26,38,205,217
9,27,50,68
10,34,184,208
9,21,59,71
20,34,232,246
9,27,179,197
36,46,197,207
10,34,145,169
35,47,195,207
50,64,203,217
9,21,137,149
9,21,244,256
27,37,226,236
17,29,10,22
16,64,20,68
30,44,223,237
20,34,97,111
17,29,137,149
40,54,232,246
10,44,19,53
30,54,48,72
10,44,68,102
10,44,29,63
9,27,188,206
9,21,166,178
18,36,20,38
38,64,210,236
30,44,184,198
17,29,224,236
10,36,160,186
10,24,126,140
18,28,30,40
9,27,60,78
10,36,10,36
18,36,169,187
17,29,146,158
17,29,205,217
10,34,68,92
37,55,40,58
30,54,19,43
26,38,205,217
30,44,213,227
28,46,20,38
10,24,77,91
17,29,59,71
17,29,146,158
38,64,230,256
20,34,48,62
10,34,174,198
9,27,99,117
16,64,208,256
28,46,198,216
19,45,60,86
18,28,138,148
17,29,107,119
45,55,246,256
28,46,198,216
8,56,10,58
10,34,232,256
18,36,238,256
9,19,69,79
9,27,10,28
9,27,89,107
9,27,159,177
50,64,213,227
18,36,208,226
36,46,187,197
9,27,119,137
18,36,238,256
30,54,39,63
28,46,10,28
16,64,188,236
26,38,59,71
17,29,10,22
9,21,146,158
46,64,228,246
17,29,39,51
45,55,30,40
17,29,244,256
18,36,69,87
18,28,197,207
9,19,59,69
26,38,59,71
10,24,174,188
35,47,39,51
18,36,179,197
29,55,10,36
46,64,238,256
10,24,126,140
18,36,69,87
36,46,187,197
27,37,49,59
10,36,150,176
37,55,30,48
18,36,20,38
18,28,49,59
9,27,129,147
30,44,203,217
10,24,106,120
9,21,127,139
30,44,29,43
46,64,20,38
30,64,212,246
10,36,170,196
30,64,193,227
10,44,222,256
37,55,30,48
18,28,138,148
26,38,176,188
30,44,232,246
18,28,10,20
10,24,29,43
17,29,127,139
26,38,185,197
37,55,50,68
10,34,116,140
28,46,40,58
10,34,155,179
35,47,215,227
20,44,213,237
9,21,127,139
9,27,69,87
19,45,180,206
8,56,40,88
18,28,108,118
46,64,30,48
46,64,20,38
17,29,146,158
52,64,244,256
36,46,39,49
50,64,232,246
9,27,139,157
10,34,126,150
10,24,242,256
18,36,20,38
28,46,30,48
28,46,198,216
20,44,68,92
10,24,155,169
28,46,218,236
9,27,60,78
18,28,59,69
10,34,126,150
30,44,10,24
27,37,236,246
40,64,222,246
46,64,228,246
9,27,109,127
46,64,40,58
43,55,205,217
19,45,210,236
18,28,167,177
20,44,58,82
36,46,187,197
10,34,155,179
30,54,10,34
9,19,128,138
20,54,183,217
9,27,129,147
20,44,193,217
18,28,20,30
35,47,215,227
18,36,79,97
46,64,40,58
18,28,246,256
18,36,60,78
45,55,236,246
18,36,159,177
27,37,207,217
40,64,193,217
36,46,20,30
17,29,117,129
9,27,30,48
43,55,215,227
28,46,188,206
18,36,159,177
30,44,10,24
10,24,77,91
10,34,39,63
19,45,200,226
35,47,215,227
18,28,49,59
8,56,208,256
9,27,139,157
9,27,99,117
10,44,10,44
36,46,20,30
20,34,145,159
50,64,19,33
9,27,188,206
9,27,238,256
18,28,89,99
20,54,212,246
26,38,29,41
10,24,145,159
27,37,236,246
9,27,159,177
10,44,39,73
17,29,117,129
30,64,29,63
9,27,99,117
10,24,116,130
10,34,68,92
35,47,234,246
18,28,89,99
10,24,136,150
10,24,87,101
10,44,48,82
28,46,69,87
46,64,228,246
9,27,149,167
37,55,10,28
10,44,183,217
9,21,20,32
45,55,216,226
18,28,236,246
17,29,176,188
10,24,87,101
20,44,19,43
9,19,10,20
20,54,203,237
10,24,68,82
36,46,59,69
18,36,238,256
35,47,29,41
54,64,226,236
35,47,29,41
20,44,222,246
10,34,29,53
18,28,108,118
16,64,208,256
40,54,194,208
9,27,119,137
10,24,116,130
9,21,127,139
35,47,10,22
27,37,197,207
17,29,176,188
36,46,197,207
10,44,174,208
10,24,145,159
37,55,30,48
9,21,98,110
17,29,68,80
10,34,135,159
18,36,30,48
43,55,39,51
20,34,136,150
10,34,97,121
30,44,174,188
27,37,216,226
18,28,138,148
18,28,167,177
54,64,236,246
18,28,128,138
40,54,203,217
9,21,68,80
27,37,79,89
20,34,203,217
54,64,207,217
17,29,176,188
20,54,10,44
30,54,203,227
30,54,48,72
9,27,119,137
10,34,106,130
20,54,183,217
18,36,79,97
20,44,39,63
18,28,167,177
10,34,77,101
9,27,149,167
20,34,10,24
10,24,29,43
30,54,213,237
52,64,10,22
16,64,208,256
35,47,244,256
10,24,126,140
26,38,234,246
10,34,10,34
10,44,29,63
45,55,236,246
54,64,216,226
9,27,238,256
20,34,145,159
18,36,188,206
37,55,20,38
20,54,222,256
18,36,169,187
29,55,190,216
30,64,29,63
20,34,58,72
10,34,164,188
9,27,129,147
26,38,185,197
30,64,19,53
9,27,79,97
9,21,156,168
20,44,68,92
26,38,10,22
9,27,169,187
17,29,156,168
38,64,230,256
17,29,156,168
8,56,40,88
50,64,242,256
9,27,30,48
50,64,203,217
17,29,98,110
28,46,50,68
9,19,59,69
43,55,205,217
10,36,170,196
18,36,69,87
40,64,203,227
26,38,78,90
16,64,30,78
9,27,30,48
28,46,188,206
36,46,20,30
27,37,216,226
18,28,197,207
10,34,145,169
9,27,149,167
18,36,30,48
10,36,80,106
50,64,48,62
19,45,10,36
10,34,77,101
10,24,174,188
20,34,155,169
28,46,30,48
27,37,226,236
17,29,127,139
9,19,98,108
29,55,40,66
18,28,187,197
30,54,222,246
28,46,69,87
20,34,232,246
46,64,208,226
20,34,232,246
9,27,89,107
20,54,10,44
40,64,19,43
17,29,117,129
16,64,20,68
30,44,19,33
10,36,20,46
17,29,78,90
18,36,218,236
10,34,19,43
9,27,188,206
20,34,155,169
10,34,145,169
52,64,244,256
43,55,244,256
18,28,118,128
30,44,184,198
18,36,208,226
30,44,203,217
18,36,169,187
10,44,29,63
37,55,50,68
9,21,59,71
35,47,224,236
46,64,238,256
9,21,137,149
18,28,59,69
46,64,228,246
36,46,10,20
9,21,146,158
28,46,198,216
9,27,129,147
46,64,208,226
28,46,208,226
30,54,184,208
18,36,69,87
9,27,89,107
9,27,60,78
9,19,118,128
30,64,19,53
10,36,190,216
9,21,68,80
17,29,98,110
29,55,210,236
54,64,30,40
26,38,234,246
20,34,19,33
9,27,89,107
9,27,169,187
30,54,184,208
30,64,203,237
18,28,148,158
18,36,188,206
19,45,20,46
18,28,226,236
43,55,234,246
10,44,164,198
10,34,126,150
30,54,39,63
9,27,20,38
10,34,68,92
18,36,159,177
17,29,10,22
9,21,59,71
28,46,10,28
20,34,232,246
50,64,213,227
36,46,236,246
9,27,119,137
18,36,188,206
28,46,69,87
9,21,146,158
20,34,39,53
46,64,10,28
10,24,106,120
17,29,127,139
35,47,215,227
27,37,246,256
45,55,39,49
10,44,48,82
18,28,89,99
26,38,78,90
10,24,19,33
9,27,99,117
9,27,179,197
46,64,20,38
9,27,30,48
28,46,228,246
9,27,69,87
28,46,30,48
20,54,183,217
17,29,146,158
20,44,193,217
17,29,137,149
30,44,10,24
46,64,30,48
28,46,228,246
10,36,50,76
18,36,208,226
18,28,167,177
38,64,40,66
10,36,40,66
52,64,234,246
30,64,193,227
10,24,97,111
38,64,10,36
36,46,39,49
26,38,215,227
10,44,10,44
9,27,69,87
18,28,128,138
38,64,240,266
40,54,213,227
36,46,197,207
10,44,222,256
17,29,20,32
10,24,145,159
52,64,215,227
28,46,20,38
35,47,20,32
10,36,150,176
9,27,179,197
26,38,49,61
30,64,203,237
17,29,205,217
36,46,187,197
18,28,246,256
9,27,89,107
28,46,30,48
40,54,58,72
10,34,116,140
18,28,10,20
10,34,155,179
46,64,40,58
20,44,174,198
30,64,10,44
9,27,60,78
27,37,79,89
18,28,39,49
30,44,184,198
18,28,157,167
10,44,10,44
27,37,207,217
18,28,89,99
40,64,193,217
10,24,184,198
19,45,240,266
19,45,50,76
10,34,184,208
10,34,145,169
9,27,139,157
17,29,156,168
9,27,20,38
46,64,228,246
35,47,49,61
50,64,232,246
10,36,20,46
18,36,228,246
18,36,208,226
17,29,244,256
46,64,40,58
27,37,20,30
20,54,212,246
30,44,223,237
40,54,232,246
30,54,29,53
18,28,177,187
10,24,77,91
10,24,126,140
17,29,59,71
30,54,29,53
26,38,185,197
10,24,155,169
10,34,232,256
9,19,69,79
18,36,188,206
46,64,238,256
45,55,20,30
18,36,79,97
43,55,224,236
10,34,106,130
9,27,188,206
26,38,68,80
37,55,238,256
40,64,10,34
20,34,165,179
28,46,50,68
52,64,234,246
20,54,203,237
8,56,198,246
18,28,49,59
9,21,20,32
38,64,40,66
40,54,232,246
18,36,30,48
10,24,77,91
10,44,164,198
17,29,127,139
20,34,48,62
35,47,215,227
9,19,10,20
10,36,80,106
30,54,193,217
10,44,174,208
27,37,59,69
10,24,145,159
35,47,20,32
10,34,19,43
27,37,226,236
36,46,226,236
20,34,155,169
9,27,119,137
10,24,29,43
18,28,59,69
18,36,30,48
37,55,30,48
19,45,10,36
27,37,216,226
46,64,208,226
9,27,169,187
30,64,39,73
10,34,97,121
17,29,137,149
18,36,159,177
20,34,194,208
28,46,198,216
46,64,20,38
20,34,223,237
9,19,98,108
10,36,180,206
9,27,109,127
17,29,20,32
17,29,234,246
9,27,109,127
54,64,207,217
26,38,176,188
37,55,30,48
10,34,174,198
36,46,20,30
9,27,10,28
10,36,30,56
46,64,20,38
8,56,30,78
9,21,244,256
9,21,117,129
36,46,69,79
10,34,58,82
20,54,183,217
20,34,77,91
10,34,68,92
26,38,224,236
37,55,228,246
10,24,242,256
9,27,129,147
54,64,226,236
30,64,19,53
30,54,19,43
9,27,89,107
27,37,236,246
18,36,40,58
18,36,238,256
17,29,166,178
9,27,109,127
18,28,10,20
36,46,246,256
10,36,20,46
20,34,10,24
9,27,149,167
52,64,244,256
9,19,118,128
17,29,98,110
18,28,39,49
28,46,228,246
54,64,216,226
40,54,213,227
10,34,116,140
30,64,10,44
28,46,188,206
17,29,195,207
18,36,60,78
40,54,39,53
10,24,106,120
20,54,183,217
26,38,78,90
17,29,146,158
36,46,226,236
46,64,228,246
10,44,164,198
20,54,19,53
40,64,29,53
10,24,87,101
28,46,20,38
9,27,149,167
30,54,184,208
40,64,29,53
10,34,155,179
28,46,69,87
9,27,10,28
38,64,240,266
19,45,220,246
18,36,69,87
10,34,145,169
10,34,39,63
36,46,246,256
9,27,119,137
9,27,60,78
43,55,234,246
18,28,118,128
18,28,236,246
26,38,205,217
18,36,79,97
37,55,208,226
37,55,198,216
50,64,10,24
30,44,184,198
20,54,29,63
26,38,205,217
18,36,179,197
18,36,60,78
35,47,234,246
10,34,97,121
10,34,29,53
10,34,164,188
9,27,30,48
29,55,40,66
29,55,10,36
28,46,69,87
9,21,68,80
9,19,128,138
20,34,155,169
28,46,50,68
17,29,98,110
50,64,232,246
17,29,20,32
9,21,137,149
9,27,109,127
30,64,10,44
10,44,29,63
30,64,203,237
10,34,184,208
36,46,20,30
45,55,216,226
27,37,226,236
40,54,48,62
18,36,40,58
10,36,60,86
18,36,89,107
20,44,193,217
10,24,58,72
26,38,78,90
27,37,20,30
10,44,10,44
28,46,30,48
18,28,79,89
10,44,222,256
20,34,174,188
16,64,30,78
46,64,208,226
10,36,40,66
45,55,49,59
10,24,97,111
8,56,208,256
10,36,90,116
37,55,198,216
18,36,60,78
8,56,198,246
28,46,10,28
18,28,157,167
54,64,226,236
10,44,48,82
10,24,165,179
27,37,226,236
10,34,19,43
30,64,19,53
18,36,208,226
18,36,169,187
10,34,116,140
20,54,10,44
30,64,193,227
36,46,216,226
20,34,58,72
52,64,244,256
20,44,184,208
9,27,179,197
46,64,20,38
52,64,215,227
17,29,78,90
10,24,58,72
26,38,215,227
9,21,166,178
50,64,29,43
9,27,119,137
19,45,240,266
29,55,30,56
37,55,238,256
9,27,159,177
9,27,139,157
27,37,79,89
19,45,50,76
20,34,184,198
9,27,99,117
45,55,30,40
9,27,30,48
19,45,20,46
18,36,208,226
9,21,107,119
37,55,10,28
20,34,145,159
17,29,176,188
37,55,218,236
28,46,228,246
20,54,48,82
10,34,116,140
50,64,242,256
20,34,77,91
9,27,238,256
36,46,226,236
9,27,129,147
38,64,40,66
9,21,146,158
38,64,240,266
29,55,20,46
10,44,39,73
18,36,89,107
10,36,240,266
30,64,203,237
26,38,176,188
50,64,48,62
10,34,145,169
27,37,69,79
18,28,167,177
17,29,195,207
9,27,20,38
27,37,49,59
35,47,10,22
30,54,203,227
9,21,59,71
52,64,215,227
40,54,232,246
35,47,234,246
30,64,19,53
8,56,30,78
17,29,244,256
9,27,30,48
9,27,109,127
20,44,213,237
9,27,79,97
20,54,183,217
16,64,10,58
10,36,20,46
27,37,226,236
27,37,20,30
17,29,156,168
45,55,39,49
43,55,10,22
18,36,79,97
10,36,80,106
35,47,244,256
10,44,29,63
10,34,10,34
10,34,135,159
28,46,188,206
36,46,20,30
30,54,39,63
46,64,218,236
19,45,10,36
10,36,80,106
20,44,39,63
9,27,149,167
8,56,198,246
20,44,174,198
46,64,208,226
10,36,80,106
54,64,226,236
9,21,244,256
10,36,150,176
10,44,29,63
9,19,79,89
54,64,30,40
9,27,20,38
38,64,40,66
10,36,180,206
40,54,58,72
18,36,208,226
40,64,10,34
10,44,164,198
20,44,213,237
10,34,58,82
20,54,222,256
17,29,68,80
27,37,246,256
27,37,207,217
9,27,129,147
17,29,20,32
20,34,97,111
37,55,198,216
28,46,188,206
9,27,119,137
10,24,155,169
27,37,236,246
17,29,39,51
28,46,10,28
10,24,184,198
9,27,139,157
9,27,30,48
26,38,68,80
17,29,224,236
9,27,129,147
9,27,89,107
9,27,69,87
28,46,208,226
26,38,29,41
9,19,89,99
52,64,244,256
10,44,174,208
9,27,89,107
18,28,177,187
26,38,205,217
30,54,39,63
28,46,228,246
26,38,20,32
8,56,10,58
10,44,164,198
28,46,218,236
10,34,97,121
37,55,198,216
17,29,234,246
9,27,109,127
18,36,60,78
27,37,177,187
36,46,69,79
9,27,149,167
36,46,30,40
10,34,155,179
30,64,29,63
37,55,238,256
20,34,48,62
9,27,10,28
38,64,240,266
50,64,213,227
18,36,79,97
17,29,20,32
20,54,212,246
9,27,139,157
36,46,20,30
27,37,20,30
50,64,213,227
20,34,155,169
20,54,222,256
18,36,208,226
40,54,48,62
9,27,109,127
20,34,194,208
9,21,59,71
9,27,60,78
28,46,30,48
37,55,20,38
9,27,69,87
18,36,89,107
9,21,117,129
40,54,39,53
30,64,203,237
17,29,166,178
30,64,39,73
9,19,108,118
28,46,50,68
10,44,10,44
10,36,160,186
8,56,20,68
9,27,10,28
18,28,187,197
28,46,69,87
37,55,10,28
9,27,109,127
9,21,146,158
43,55,224,236
18,36,40,58
30,64,29,63
10,24,136,150
30,44,203,217
26,38,49,61
10,34,19,43
45,55,226,236
10,34,184,208
18,36,60,78
20,34,136,150
37,55,20,38
50,64,232,246
28,46,20,38
46,64,238,256
18,36,238,256
30,64,222,256
9,19,128,138
52,64,244,256
37,55,208,226
29,55,30,56
19,45,30,56
20,34,174,188
46,64,30,48
18,28,10,20
36,46,216,226
9,27,50,68
8,56,198,246
10,44,48,82
18,28,187,197
10,36,80,106
9,21,117,129
9,21,68,80
20,34,145,159
9,27,89,107
10,36,30,56
9,19,128,138
52,64,10,22
40,54,39,53
20,34,97,111
28,46,228,246
18,36,20,38
9,27,159,177
18,28,216,226
45,55,39,49
18,36,89,107
26,38,176,188
28,46,228,246
38,64,10,36
18,36,79,97
54,64,226,236
20,34,165,179
10,24,58,72
18,36,69,87
10,36,240,266
46,64,30,48
20,44,184,208
28,46,10,28
50,64,48,62
18,36,198,216
20,54,29,63
36,46,246,256
28,46,198,216
19,45,70,96
20,34,223,237
27,37,187,197
52,64,20,32
28,46,10,28
37,55,228,246
18,28,79,89
18,36,50,68
9,27,99,117
10,36,240,266
29,55,30,56
35,47,215,227
28,46,10,28
20,34,19,33
10,44,164,198
37,55,238,256
45,55,49,59
27,37,69,79
20,34,97,111
28,46,208,226
10,34,19,43
9,27,99,117
10,34,135,159
26,38,176,188
46,64,20,38
35,47,29,41
20,54,212,246
10,44,164,198
40,64,10,34
26,38,78,90
30,44,223,237
18,28,39,49
9,27,119,137
28,46,20,38
28,46,188,206
18,36,159,177
9,27,238,256
30,64,10,44
17,29,20,32
38,64,40,66
26,38,195,207
9,21,166,178
10,24,184,198
36,46,226,236
10,44,58,92
10,44,19,53
27,37,246,256
18,28,59,69
18,28,148,158
20,44,232,256
30,64,10,44
9,27,159,177
9,27,139,157
17,29,78,90
36,46,69,79
54,64,216,226
10,36,90,116
30,54,29,53
50,64,232,246
37,55,238,256
19,45,20,46
10,24,106,120
30,44,48,62
36,46,226,236
10,24,58,72
18,28,10,20
10,36,30,56
20,34,213,227
9,27,129,147
43,55,205,217
16,64,20,68
10,24,10,24
10,36,160,186
9,19,118,128
36,46,226,236
9,19,118,128
35,47,29,41
10,34,232,256
10,24,165,179
10,36,180,206
20,34,232,246
45,55,207,217
18,36,169,187
37,55,218,236
20,54,203,237
17,29,39,51
26,38,68,80
20,34,203,217
26,38,20,32
35,47,234,246
9,27,149,167
43,55,49,61
20,44,174,198
36,46,207,217
20,34,136,150
8,56,208,256
10,44,58,92
16,64,188,236
28,46,50,68
20,34,194,208
26,38,185,197
54,64,20,30
10,36,60,86
10,34,10,34
18,36,79,97
38,64,30,56
9,27,50,68
30,64,10,44
20,44,213,237
18,36,79,97
46,64,238,256
16,64,10,58
18,28,226,236
10,36,180,206
50,64,29,43
9,27,149,167
43,55,234,246
43,55,244,256
9,27,159,177
30,64,10,44
9,27,89,107
10,36,90,116
45,55,216,226
18,36,208,226
38,64,200,226
18,28,79,89
50,64,10,24
30,44,203,217
18,28,59,69
27,37,10,20
9,27,109,127
19,45,180,206
10,44,183,217
29,55,30,56
18,36,40,58
40,54,48,62
9,27,139,157
46,64,218,236
18,28,236,246
30,54,232,256
30,54,203,227
20,34,10,24
20,54,183,217
26,38,20,32
18,36,50,68
10,34,106,130
27,37,20,30
9,27,69,87
9,27,30,48
