18,36,129,147
37,55,169,187
20,44,77,101
18,28,118,128
18,36,89,107
17,29,117,129
10,36,120,146
30,54,106,130
26,38,127,139
29,55,70,96
50,64,58,72
20,54,116,150
28,46,89,107
45,55,177,187
36,46,89,99
10,44,97,131
19,45,160,186
20,54,77,111
30,54,135,159
10,36,110,136
28,46,79,97
35,47,156,168
28,46,119,137
8,56,139,187
30,64,164,198
19,45,130,156
10,36,140,166
19,45,160,186
20,54,87,121
10,44,97,131
30,44,116,130
36,46,98,108
26,38,146,158
10,44,116,150
10,44,154,188
28,46,109,127
18,36,89,107
16,64,50,98
20,44,145,169
30,54,174,198
28,46,109,127
19,45,100,126
45,55,177,187
20,44,145,169
27,37,167,177
8,56,89,137
29,55,100,126
20,44,106,130
35,47,146,158
10,44,125,159
28,46,79,97
10,36,100,126
30,44,126,140
45,55,69,79
18,28,98,108
30,54,174,198
28,46,109,127
18,36,149,167
10,34,126,150
36,46,138,148
26,38,88,100
37,55,169,187
18,36,99,117
40,54,77,91
10,34,87,111
40,54,155,169
16,64,168,216
8,56,59,107
8,56,59,107
28,46,169,187
36,46,108,118
27,37,118,128
40,54,77,91
26,38,88,100
30,54,68,92
29,55,100,126
19,45,120,146
35,47,176,188
35,47,117,129
10,36,130,156
20,54,68,102
20,54,125,159
18,36,99,117
37,55,169,187
10,44,106,140
35,47,88,100
20,54,154,188
18,36,89,107
20,34,126,140
18,36,149,167
20,34,136,150
18,36,149,167
28,46,119,137
28,46,139,157
36,46,128,138
8,56,69,117
20,54,68,102
17,29,127,139
29,55,80,106
35,47,98,110
28,46,159,177
27,37,118,128
28,46,119,137
8,56,59,107
40,54,77,91
8,56,79,127
30,44,106,120
26,38,137,149
30,44,126,140
40,54,165,179
10,36,140,166
28,46,129,147
16,64,178,226
10,44,97,131
45,55,177,187
36,46,79,89
37,55,169,187
19,45,100,126
10,44,154,188
19,45,160,186
8,56,59,107
10,36,120,146
36,46,79,89
20,54,87,121
20,44,145,169
26,38,146,158
36,46,108,118
40,54,145,159
35,47,127,139
28,46,109,127
18,28,138,148
30,64,174,208
19,45,120,146
27,37,167,177
8,56,89,137
54,64,187,197
29,55,180,206
10,36,100,126
20,54,125,159
30,54,106,130
18,36,99,117
35,47,176,188
30,64,164,198
10,44,154,188
20,44,145,169
8,56,79,127
29,55,80,106
28,46,139,157
10,34,106,130
10,36,130,156
28,46,109,127
45,55,69,79
20,44,126,150
35,47,88,100
35,47,98,110
10,44,116,150
40,54,174,188
40,54,155,169
10,34,135,159
18,36,149,167
28,46,79,97
30,54,97,121
26,38,88,100
20,34,126,140
28,46,169,187
28,46,119,137
8,56,59,107
26,38,127,139
10,36,120,146
18,36,89,107
30,44,136,150
27,37,108,118
10,44,154,188
29,55,180,206
20,54,154,188
35,47,146,158
37,55,169,187
27,37,128,138
40,54,145,159
35,47,107,119
40,54,106,120
30,54,68,92
30,54,68,92
20,34,116,130
40,54,165,179
16,64,50,98
30,44,106,120
30,64,174,208
50,64,58,72
35,47,117,129
28,46,159,177
26,38,98,110
20,54,68,102
26,38,137,149
18,36,139,157
36,46,128,138
27,37,118,128
18,36,99,117
30,44,87,101
20,54,125,159
40,54,77,91
30,64,164,198
30,64,174,208
35,47,107,119
20,44,126,150
26,38,137,149
28,46,79,97
35,47,127,139
18,36,149,167
10,44,97,131
30,64,174,208
54,64,187,197
36,46,177,187
28,46,89,107
18,36,159,177
20,34,106,120
28,46,129,147
29,55,90,116
36,46,138,148
18,36,119,137
26,38,88,100
28,46,139,157
40,54,174,188
28,46,99,117
20,44,116,140
28,46,159,177
18,36,149,167
19,45,150,176
8,56,89,137
40,54,106,120
27,37,108,118
28,46,169,187
17,29,117,129
29,55,80,106
28,46,149,167
27,37,128,138
16,64,158,206
10,44,87,121
20,34,126,140
30,44,136,150
30,54,68,92
35,47,107,119
30,54,68,92
30,54,97,121
30,64,174,208
16,64,168,216
10,36,120,146
10,34,106,130
35,47,176,188
30,44,155,169
26,38,88,100
29,55,100,126
10,34,135,159
18,36,109,127
18,36,89,107
28,46,119,137
35,47,137,149
30,54,106,130
50,64,58,72
29,55,180,206
8,56,89,137
40,54,87,101
30,44,136,150
26,38,98,110
40,54,87,101
20,54,145,179
18,36,99,117
30,44,87,101
36,46,128,138
16,64,40,88
35,47,107,119
28,46,169,187
10,44,154,188
20,54,135,169
28,46,89,107
18,36,119,137
16,64,168,216
28,46,129,147
20,34,116,130
16,64,50,98
19,45,150,176
40,54,145,159
10,44,145,179
52,64,185,197
18,36,89,107
36,46,138,148
20,44,116,140
20,54,145,179
20,54,164,198
20,54,135,169
36,46,177,187
10,44,87,121
10,44,87,121
28,46,119,137
10,44,135,169
29,55,90,116
17,29,127,139
16,64,168,216
29,55,100,126
29,55,160,186
18,36,159,177
10,44,116,150
37,55,169,187
36,46,108,118
18,36,139,157
29,55,80,106
27,37,157,167
36,46,148,158
40,54,87,101
20,34,106,120
20,34,126,140
30,64,174,208
16,64,158,206
8,56,79,127
29,55,80,106
36,46,98,108
19,45,100,126
30,44,106,120
30,44,136,150
20,54,135,169
10,44,125,159
36,46,79,89
20,54,145,179
35,47,137,149
10,44,135,169
30,54,106,130
19,45,160,186
40,54,77,91
20,54,135,169
30,64,164,198
20,54,116,150
20,54,135,169
26,38,88,100
40,54,106,120
28,46,99,117
30,54,87,111
10,44,87,121
19,45,150,176
36,46,128,138
40,54,165,179
30,44,97,111
10,44,145,179
30,44,155,169
26,38,117,129
28,46,139,157
18,36,109,127
52,64,185,197
36,46,157,167
30,44,106,120
20,54,164,198
40,54,145,159
30,54,68,92
19,45,150,176
40,54,87,101
28,46,119,137
28,46,169,187
10,44,154,188
30,54,116,140
20,54,145,179
19,45,90,116
40,54,145,159
10,44,116,150
26,38,88,100
29,55,100,126
37,55,169,187
19,45,100,126
16,64,168,216
28,46,139,157
20,54,87,121
40,54,87,101
40,54,87,101
30,44,155,169
30,44,106,120
10,44,125,159
10,34,97,121
40,54,87,101
28,46,159,177
20,54,154,188
10,44,135,169
35,47,107,119
36,46,148,158
40,54,77,91
20,54,97,131
8,56,158,206
30,54,87,111
20,54,135,169
10,44,87,121
30,54,77,101
30,44,97,111
20,54,154,188
30,54,164,188
30,44,116,130
18,36,139,157
18,36,109,127
10,44,77,111
20,54,145,179
20,54,116,150
18,36,139,157
16,64,50,98
18,36,119,137
29,55,160,186
29,55,80,106
17,29,98,110
30,44,97,111
8,56,79,127
40,54,106,120
30,44,106,120
27,37,138,148
27,37,148,158
27,37,157,167
40,54,145,159
20,34,126,140
40,54,165,179
28,46,79,97
30,54,116,140
29,55,100,126
28,46,139,157
19,45,90,116
19,45,160,186
36,46,98,108
28,46,139,157
19,45,160,186
10,44,125,159
29,55,90,116
20,54,68,102
36,46,157,167
20,54,164,198
17,29,137,149
26,38,117,129
20,54,97,131
35,47,146,158
10,44,135,169
36,46,108,118
29,55,90,116
35,47,166,178
26,38,137,149
35,47,107,119
18,36,159,177
35,47,117,129
35,47,88,100
52,64,185,197
20,54,145,179
40,54,87,101
10,44,125,159
30,54,164,188
8,56,139,187
30,44,116,130
20,54,87,121
18,36,119,137
35,47,156,168
10,44,87,121
20,54,154,188
30,54,77,101
8,56,158,206
8,56,79,127
18,36,129,147
27,37,148,158
19,45,90,116
18,36,109,127
16,64,40,88
30,54,164,188
20,54,154,188
29,55,90,116
10,44,125,159
20,54,87,121
16,64,50,98
20,44,106,130
30,64,164,198
20,54,106,140
26,38,107,119
20,44,126,150
28,46,149,167
30,44,97,111
20,54,77,111
36,46,79,89
20,44,87,111
37,55,169,187
19,45,160,186
29,55,90,116
10,36,140,166
40,54,174,188
10,44,77,111
20,54,68,102
30,44,155,169
37,55,69,87
20,34,126,140
26,38,137,149
18,36,139,157
40,64,174,198
35,47,98,110
20,54,68,102
20,54,116,150
28,46,79,97
28,46,119,137
8,56,139,187
35,47,117,129
30,54,97,121
35,47,146,158
18,36,109,127
10,44,154,188
18,36,139,157
30,54,87,111
20,54,164,198
36,46,89,99
20,44,106,130
20,54,106,140
20,54,106,140
26,38,107,119
30,44,87,101
35,47,166,178
10,44,125,159
10,44,116,150
18,36,99,117
30,54,164,188
35,47,156,168
30,64,164,198
52,64,185,197
20,44,106,130
27,37,138,148
20,54,77,111
40,54,174,188
18,28,118,128
17,29,98,110
26,38,107,119
8,56,79,127
30,44,126,140
28,46,149,167
10,44,154,188
37,55,169,187
35,47,98,110
20,44,87,111
30,54,116,140
20,54,106,140
30,44,165,179
30,54,68,92
20,44,126,150
28,46,119,137
20,54,135,169
40,64,174,198
30,44,165,179
30,54,97,121
18,36,129,147
19,45,80,106
35,47,88,100
26,38,107,119
20,54,106,140
28,46,129,147
20,54,87,121
8,56,158,206
30,54,87,111
10,44,125,159
36,46,138,148
20,54,68,102
27,37,108,118
10,36,140,166
18,36,159,177
19,45,90,116
30,44,155,169
37,55,169,187
10,44,116,150
18,36,99,117
20,54,97,131
27,37,98,108
37,55,69,87
20,44,155,179
20,54,68,102
36,46,89,99
18,36,109,127
10,44,154,188
37,55,179,197
30,44,126,140
10,44,106,140
20,54,135,169
27,37,89,99
18,36,99,117
20,54,106,140
10,44,135,169
29,55,170,196
30,44,145,159
20,54,106,140
30,64,48,82
30,44,165,179
20,54,125,159
43,55,176,188
20,44,106,130
40,54,97,111
27,37,108,118
27,37,167,177
28,46,89,107
36,46,118,128
10,44,135,169
20,54,116,150
28,46,129,147
37,55,179,197
37,55,169,187
27,37,98,108
20,54,116,150
10,44,154,188
36,46,138,148
17,29,98,110
8,56,158,206
20,54,106,140
36,46,157,167
10,44,125,159
30,54,174,198
30,44,87,101
20,54,87,121
27,37,157,167
30,44,165,179
20,54,68,102
8,56,79,127
20,54,106,140
19,45,130,156
18,36,99,117
20,54,97,131
10,44,135,169
30,54,116,140
37,55,179,197
10,44,154,188
20,54,125,159
18,36,139,157
20,44,155,179
30,44,155,169
20,54,77,111
20,54,154,188
10,34,97,121
8,56,168,216
28,46,139,157
40,54,97,111
43,55,176,188
26,38,98,110
20,54,97,131
26,38,117,129
28,46,89,107
36,46,118,128
30,44,145,159
27,37,108,118
27,37,167,177
17,29,137,149
40,54,97,111
29,55,170,196
37,55,179,197
10,44,106,140
20,54,116,150
20,54,87,121
29,55,150,176
8,56,79,127
30,54,174,198
30,54,145,169
10,44,87,121
37,55,69,87
18,36,129,147
20,54,106,140
29,55,160,186
30,54,68,92
27,37,89,99
20,54,154,188
37,55,179,197
10,34,116,140
10,44,135,169
40,54,165,179
27,37,128,138
19,45,80,106
26,38,98,110
26,38,127,139
10,44,154,188
28,46,119,137
20,54,125,159
20,54,145,179
26,38,117,129
20,54,154,188
40,54,97,111
18,36,149,167
20,54,97,131
27,37,157,167
20,54,87,121
28,46,139,157
36,46,157,167
19,45,130,156
27,37,108,118
20,54,77,111
29,55,160,186
40,54,145,159
20,54,125,159
8,56,168,216
37,55,179,197
18,36,99,117
27,37,148,158
30,64,48,82
18,28,118,128
20,34,145,159
18,36,139,157
30,54,145,169
26,38,127,139
20,54,154,188
28,46,159,177
29,55,150,176
20,54,125,159
10,36,90,116
20,54,116,150
10,44,125,159
29,55,150,176
10,44,87,121
29,55,160,186
40,54,165,179
27,37,128,138
37,55,69,87
10,34,116,140
28,46,119,137
20,54,87,121
40,54,145,159
29,55,160,186
18,36,129,147
20,54,125,159
27,37,148,158
20,34,116,130
20,54,116,150
20,44,116,140
20,54,145,179
20,44,87,111
26,38,137,149
18,36,99,117
10,44,135,169
18,28,108,118
10,44,97,131
29,55,150,176
30,64,174,208
28,46,159,177
10,44,125,159
43,55,176,188
20,44,135,159
28,46,159,177
10,44,125,159
27,37,138,148
27,37,128,138
27,37,167,177
19,45,130,156
29,55,160,186
28,46,99,117
20,54,145,179
20,44,116,140
10,44,87,121
18,36,149,167
29,55,80,106
20,54,97,131
10,44,97,131
17,29,137,149
30,64,174,208
20,44,135,159
28,46,159,177
10,44,125,159
20,44,87,111
8,56,149,197
26,38,137,149
43,55,176,188
30,54,77,101
20,34,145,159
30,44,136,150
10,44,135,169
20,34,116,130
20,54,97,131
8,56,89,137
27,37,128,138
27,37,138,148
29,55,160,186
10,34,106,130
27,37,167,177
18,36,129,147
28,46,79,97
19,45,100,126
20,54,87,121
20,54,145,179
26,38,117,129
28,46,99,117
10,44,87,121
20,44,116,140
20,44,97,121
18,36,129,147
40,54,97,111
29,55,80,106
20,44,126,150
30,54,77,101
10,44,97,131
8,56,149,197
8,56,89,137
30,44,136,150
26,38,156,168
18,36,149,167
35,47,156,168
26,38,117,129
19,45,100,126
19,45,130,156
20,54,87,121
36,46,157,167
20,44,116,140
28,46,99,117
20,44,97,121
28,46,149,167
27,37,98,108
20,44,126,150
40,54,97,111
10,44,97,131
36,46,79,89
10,36,110,136
30,44,145,159
10,36,90,116
18,36,109,127
28,46,79,97
20,54,97,131
20,54,97,131
28,46,169,187
35,47,156,168
18,36,129,147
26,38,156,168
28,46,99,117
28,46,139,157
36,46,157,167
37,55,169,187
18,36,129,147
28,46,169,187
28,46,109,127
28,46,149,167
27,37,98,108
10,34,106,130
30,54,164,188
20,54,97,131
20,54,97,131
10,44,145,179
20,34,136,150
28,46,169,187
18,36,149,167
36,46,167,177
18,36,109,127
30,44,145,159
28,46,139,157
28,46,89,107
10,36,110,136
28,46,109,127
36,46,79,89
17,29,98,110
37,55,169,187
17,29,117,129
28,46,119,137
28,46,169,187
10,44,77,111
10,44,145,179
40,54,155,169
19,45,150,176
30,54,164,188
20,54,116,150
26,38,166,178
28,46,109,127
36,46,167,177
10,44,106,140
26,38,98,110
30,54,155,179
30,54,155,179
17,29,117,129
37,55,69,87
26,38,98,110
30,64,164,198
28,46,119,137
28,46,89,107
30,64,48,82
20,54,116,150
19,45,150,176
40,54,155,169
28,46,109,127
26,38,166,178
30,54,155,179
20,34,136,150
26,38,98,110
10,44,77,111
10,44,106,140
36,46,167,177
28,46,149,167
30,54,155,179
26,38,98,110
20,54,77,111
30,64,164,198
30,54,155,179
19,45,120,146
27,37,118,128
19,45,140,166
20,54,135,169
19,45,120,146
20,54,154,188
37,55,69,87
19,45,140,166
36,46,167,177
20,54,77,111
28,46,149,167
30,44,116,130
30,44,97,111
27,37,138,148
20,54,154,188
29,55,170,196
35,47,166,178
19,45,140,166
19,45,120,146
27,37,118,128
19,45,120,146
30,54,155,179
20,54,135,169
27,37,98,108
16,64,158,206
30,64,48,82
36,46,98,108
36,46,148,158
30,44,126,140
19,45,140,166
30,44,97,111
28,46,139,157
30,44,116,130
10,44,145,179
17,29,98,110
17,29,137,149
17,29,117,129
29,55,170,196
20,34,106,120
28,46,129,147
35,47,166,178
36,46,98,108
16,64,178,226
16,64,158,206
27,37,138,148
8,56,50,98
36,46,148,158
27,37,98,108
30,44,126,140
10,44,145,179
28,46,139,157
28,46,129,147
17,29,117,129
26,38,156,168
29,55,90,116
16,64,178,226
30,44,145,159
20,34,106,120
19,45,110,136
35,47,98,110
29,55,150,176
26,38,156,168
18,36,129,147
18,36,109,127
19,45,140,166
20,44,135,159
8,56,149,197
17,29,127,139
29,55,90,116
40,64,174,198
28,46,129,147
35,47,98,110
19,45,110,136
29,55,150,176
8,56,149,197
30,44,145,159
20,54,125,159
20,44,135,159
18,36,109,127
8,56,50,98
8,56,50,98
18,36,129,147
28,46,129,147
19,45,140,166
40,64,174,198
45,55,187,197
27,37,108,118
20,54,125,159
35,47,78,90
20,54,154,188
45,55,187,197
27,37,108,118
37,55,69,87
20,34,126,140
10,36,150,176
20,44,97,121
28,46,159,177
27,37,148,158
35,47,78,90
30,44,165,179
20,54,154,188
8,56,50,98
20,34,145,159
10,36,130,156
10,44,77,111
37,55,69,87
28,46,159,177
27,37,148,158
20,34,126,140
20,44,97,121
17,29,127,139
20,34,97,111
28,46,159,177
30,44,165,179
10,36,130,156
30,44,106,120
28,46,159,177
19,45,110,136
36,46,177,187
18,36,99,117
30,54,145,169
37,55,69,87
10,36,150,176
18,36,109,127
